league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Ligue1,2223,Marseille,Luis Javier Suárez,COL,FW,24,1997,7,2,293,3.3,3,1,4,3,0,0,1,0,0.92,0.31,1.23,0.92,1.23
Ligue1,2223,Marseille,Mattéo Guendouzi,FRA,MF,23,1999,33,25,2108,23.4,2,4,6,1,1,1,3,0,0.09,0.17,0.26,0.04,0.21
Ligue1,2223,Marseille,Nuno Tavares,POR,MF,22,2000,31,23,2349,26.1,6,0,6,6,0,0,6,1,0.23,0.0,0.23,0.23,0.23
Ligue1,2223,Marseille,Pape Gueye,SEN,MF,23,1999,14,4,492,5.5,1,1,2,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37
Ligue1,2223,Marseille,Pau López,ESP,GK,27,1994,33,32,2925,32.5,0,2,2,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06
Ligue1,2223,Marseille,Rubén Blanco,ESP,GK,27,1995,6,6,495,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,Ruslan Malinovskyi,UKR,"MF,FW",29,1993,20,13,1227,13.6,1,1,2,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15
Ligue1,2223,Marseille,Salim Ben Seghir,FRA,FW,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,Samuel Gigot,FRA,DF,28,1993,26,24,1879,20.9,2,2,4,2,0,0,5,2,0.1,0.1,0.19,0.1,0.19
Ligue1,2223,Marseille,Sead Kolašinac,BIH,"DF,MF",29,1993,33,26,2214,24.6,4,1,5,4,0,0,3,0,0.16,0.04,0.2,0.16,0.2
Ligue1,2223,Marseille,Souleymane Touré,FRA,DF,19,2003,5,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
